generation,best_score,best_f_score,best_objective_score,best_spread,best_mf,best_dcv,average_population_score,population_diversity,best_seed_set,local_search_applied_count,local_search_swap_evaluations,screening_evaluation_calls,full_evaluation_calls,zero_covered_groups_count,bottom_3_avg_group_spread,fraction_groups_covered,weakest_groups_note
0,1.7348078702353735,0.04278152208964856,1.7348078702353735,44.3,0.08814285714285715,0.0025798129635600303,1.6580561111115917,0.32470449381404,"[105, 11, 110, 115, 137, 138, 139, 141, 149, 167, 173, 18, 196, 227, 233, 24, 246, 250, 261, 262, 299, 301, 328, 345, 359, 364, 375, 398, 406, 410, 437, 462, 479, 48, 485, 491, 494, 496, 72, 98]",16,126,0,173,0,22.15,1.0,"1,0"
1,1.7348078702353735,0.04278152208964856,1.7348078702353735,44.3,0.08814285714285715,0.0025798129635600303,1.7205661348726051,0.29961423085933325,"[105, 11, 110, 115, 137, 138, 139, 141, 149, 167, 173, 18, 196, 227, 233, 24, 246, 250, 261, 262, 299, 301, 328, 345, 359, 364, 375, 398, 406, 410, 437, 462, 479, 48, 485, 491, 494, 496, 72, 98]",16,117,0,146,0,22.15,1.0,"1,0"
2,1.7348078702353735,0.04278152208964856,1.7348078702353735,44.3,0.08814285714285715,0.0025798129635600303,1.7266032956198454,0.29359865626016174,"[105, 11, 110, 115, 137, 138, 139, 141, 149, 167, 173, 18, 196, 227, 233, 24, 246, 250, 261, 262, 299, 301, 328, 345, 359, 364, 375, 398, 406, 410, 437, 462, 479, 48, 485, 491, 494, 496, 72, 98]",16,113,0,145,0,22.15,1.0,"1,0"
3,1.7485287238303107,0.044323266219239384,1.7485287238303107,44.7,0.08928571428571429,0.0006391818472355249,1.7298939637402448,0.29321241323223624,"[105, 110, 115, 137, 138, 139, 141, 149, 167, 173, 18, 196, 217, 225, 227, 233, 24, 246, 250, 261, 262, 299, 301, 328, 345, 359, 364, 375, 39, 398, 406, 408, 410, 444, 451, 462, 479, 485, 496, 72]",16,126,0,154,0,22.35,1.0,"1,0"
4,1.7485287238303107,0.044323266219239384,1.7485287238303107,44.7,0.08928571428571429,0.0006391818472355249,1.7309895003688165,0.3012286463469231,"[105, 110, 115, 137, 138, 139, 141, 149, 167, 173, 18, 196, 217, 225, 227, 233, 24, 246, 250, 261, 262, 299, 301, 328, 345, 359, 364, 375, 39, 398, 406, 408, 410, 444, 451, 462, 479, 485, 496, 72]",16,99,0,129,0,22.35,1.0,"1,0"
5,1.7485287238303107,0.044323266219239384,1.7485287238303107,44.7,0.08928571428571429,0.0006391818472355249,1.732746547214985,0.28701099073703806,"[105, 110, 115, 137, 138, 139, 141, 149, 167, 173, 18, 196, 217, 225, 227, 233, 24, 246, 250, 261, 262, 299, 301, 328, 345, 359, 364, 375, 39, 398, 406, 408, 410, 444, 451, 462, 479, 485, 496, 72]",16,129,0,159,0,22.35,1.0,"1,0"
6,1.752308533642409,0.04474124881740777,1.752308533642409,45.3,0.09042857142857143,0.0009460737937558929,1.739163083164542,0.27884357271691906,"[105, 11, 110, 115, 137, 138, 139, 141, 149, 167, 173, 18, 225, 227, 233, 24, 246, 250, 261, 262, 299, 301, 328, 345, 359, 364, 375, 39, 393, 398, 406, 410, 421, 451, 462, 479, 485, 496, 72, 98]",16,105,0,135,0,22.65,1.0,"1,0"
7,1.752308533642409,0.04474124881740777,1.752308533642409,45.3,0.09042857142857143,0.0009460737937558929,1.7395624276018404,0.2762969286413289,"[105, 11, 110, 115, 137, 138, 139, 141, 149, 167, 173, 18, 225, 227, 233, 24, 246, 250, 261, 262, 299, 301, 328, 345, 359, 364, 375, 39, 393, 398, 406, 410, 421, 451, 462, 479, 485, 496, 72, 98]",16,117,0,145,0,22.65,1.0,"1,0"
8,1.752308533642409,0.04474124881740777,1.752308533642409,45.3,0.09042857142857143,0.0009460737937558929,1.7400197273519535,0.26543842685187236,"[105, 11, 110, 115, 137, 138, 139, 141, 149, 167, 173, 18, 225, 227, 233, 24, 246, 250, 261, 262, 299, 301, 328, 345, 359, 364, 375, 39, 393, 398, 406, 410, 421, 451, 462, 479, 485, 496, 72, 98]",16,102,0,131,0,22.65,1.0,"1,0"
9,1.752308533642409,0.04474124881740777,1.752308533642409,45.3,0.09042857142857143,0.0009460737937558929,1.7417033151173995,0.2715106830430046,"[105, 11, 110, 115, 137, 138, 139, 141, 149, 167, 173, 18, 225, 227, 233, 24, 246, 250, 261, 262, 299, 301, 328, 345, 359, 364, 375, 39, 393, 398, 406, 410, 421, 451, 462, 479, 485, 496, 72, 98]",16,114,0,146,0,22.65,1.0,"1,0"
