node_id,ris_global_score,fair_ris_score
0,0.0,0.0
1,0.0,0.0
10,0.25,0.33688061535962166
100,0.25,0.2216289387701291
101,0.0,0.0
102,0.0,0.0
103,0.0,0.0
104,0.0,0.0
105,0.25,0.2216289387701291
106,0.25,0.2216289387701291
107,0.25,0.2216289387701291
108,0.5,0.4432578775402582
109,0.0,0.0
11,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,0.75,0.6648868163103873
115,0.0,0.0
116,0.25,0.2216289387701291
117,0.5,0.4432578775402582
118,0.0,0.0
119,0.25,0.2216289387701291
12,0.25,0.2216289387701291
120,0.25,0.2216289387701291
121,0.0,0.0
122,0.25,0.2216289387701291
123,0.25,0.2216289387701291
124,0.0,0.0
125,0.25,0.2216289387701291
126,0.0,0.0
127,0.0,0.0
128,0.25,0.2216289387701291
129,0.0,0.0
13,0.0,0.0
130,0.0,0.0
131,0.0,0.0
132,0.0,0.0
133,0.0,0.0
134,0.25,0.2216289387701291
135,0.0,0.0
136,0.25,0.2216289387701291
137,0.25,0.2216289387701291
138,0.5,0.4432578775402582
139,0.25,0.2216289387701291
14,0.0,0.0
140,0.75,0.6648868163103873
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.0
146,0.0,0.0
147,0.25,0.2216289387701291
148,0.0,0.0
149,0.25,0.2216289387701291
15,0.25,0.2216289387701291
150,0.25,0.2216289387701291
151,0.25,0.2216289387701291
152,0.25,0.2216289387701291
153,0.25,0.2216289387701291
154,0.25,0.2216289387701291
155,0.5,0.4432578775402582
156,0.25,0.2216289387701291
157,0.25,0.2216289387701291
158,0.25,0.2216289387701291
159,0.0,0.0
16,0.0,0.0
160,0.0,0.0
161,0.0,0.0
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.25,0.2216289387701291
166,0.0,0.0
167,0.0,0.0
168,0.25,0.2216289387701291
169,0.25,0.2216289387701291
17,0.25,0.2216289387701291
170,0.5,0.4432578775402582
171,0.0,0.0
172,0.0,0.0
173,0.25,0.2216289387701291
174,0.0,0.0
175,0.0,0.0
176,0.25,0.2216289387701291
177,0.25,0.2216289387701291
178,0.5,0.4432578775402582
179,0.5,0.4432578775402582
18,0.0,0.0
180,0.0,0.0
181,0.0,0.0
182,0.0,0.0
183,0.25,0.2216289387701291
184,0.0,0.0
185,0.0,0.0
186,0.0,0.0
187,0.0,0.0
188,0.25,0.2216289387701291
189,0.25,0.2216289387701291
19,0.0,0.0
190,0.0,0.0
191,0.25,0.2216289387701291
192,0.0,0.0
193,0.25,0.2216289387701291
194,0.0,0.0
195,0.0,0.0
196,0.0,0.0
197,0.0,0.0
198,0.0,0.0
199,0.0,0.0
2,0.0,0.0
20,0.0,0.0
200,0.25,0.2216289387701291
201,0.0,0.0
202,0.25,0.2216289387701291
203,0.0,0.0
204,0.25,0.2216289387701291
205,0.0,0.0
206,0.0,0.0
207,0.0,0.0
208,0.0,0.0
209,0.0,0.0
21,0.25,0.2216289387701291
210,0.0,0.0
211,0.0,0.0
212,0.0,0.0
213,0.0,0.0
214,0.0,0.0
215,0.25,0.2216289387701291
216,0.0,0.0
217,0.0,0.0
218,0.5,0.4432578775402582
219,0.25,0.2216289387701291
22,0.25,0.2216289387701291
220,0.0,0.0
221,0.0,0.0
222,0.25,0.2216289387701291
223,0.25,0.3362113009189259
224,0.5,0.6724226018378519
225,0.25,0.3362113009189259
226,0.0,0.0
227,0.25,0.3362113009189259
228,0.0,0.0
229,0.25,0.3362113009189259
23,0.0,0.0
230,0.25,0.3362113009189259
231,0.0,0.0
232,0.0,0.0
233,0.25,0.3362113009189259
234,0.0,0.0
235,0.25,0.3362113009189259
236,0.0,0.0
237,0.25,0.3362113009189259
238,0.5,0.6666666666666666
239,0.0,0.0
24,0.0,0.0
240,0.25,0.3333333333333333
241,0.5,0.6666666666666666
242,0.0,0.0
243,0.0,0.0
244,0.0,0.0
245,0.0,0.0
246,0.25,0.3333333333333333
247,0.0,0.0
248,0.0,0.0
249,0.0,0.0
25,0.0,0.0
250,0.75,1.0
251,0.0,0.0
252,0.5,0.6666666666666666
253,0.0,0.0
254,0.75,1.0
255,0.25,0.3333333333333333
256,0.0,0.0
257,0.0,0.0
258,0.0,0.0
259,0.0,0.0
26,0.0,0.0
260,0.0,0.0
261,0.0,0.0
262,0.25,0.44250680053191865
263,0.25,0.22125340026595933
264,0.25,0.22125340026595933
265,0.0,0.0
266,0.25,0.22125340026595933
267,0.0,0.0
268,0.25,0.22125340026595933
269,0.0,0.0
27,0.25,0.2216289387701291
270,0.25,0.22125340026595933
271,0.0,0.0
272,0.25,0.22125340026595933
273,0.0,0.0
274,0.0,0.0
275,0.25,0.22125340026595933
276,0.25,0.22125340026595933
277,0.0,0.0
278,0.25,0.22125340026595933
279,0.0,0.0
28,0.25,0.2216289387701291
280,0.0,0.0
281,0.25,0.22125340026595933
282,0.0,0.0
283,0.0,0.0
284,0.0,0.0
285,0.0,0.0
286,0.5,0.44250680053191865
287,0.0,0.0
288,0.25,0.22125340026595933
289,0.0,0.0
29,0.0,0.0
290,0.0,0.0
291,0.0,0.0
292,0.25,0.22125340026595933
293,0.25,0.22125340026595933
294,0.25,0.22125340026595933
295,0.25,0.22125340026595933
296,0.0,0.0
297,0.25,0.22125340026595933
298,0.0,0.0
299,0.0,0.0
3,0.0,0.0
30,0.25,0.2216289387701291
300,0.25,0.22125340026595933
301,0.0,0.0
302,0.5,0.44250680053191865
303,0.0,0.0
304,0.0,0.0
305,0.0,0.0
306,0.0,0.0
307,0.25,0.22125340026595933
308,0.0,0.0
309,0.5,0.44250680053191865
31,0.25,0.2216289387701291
310,0.0,0.0
311,0.25,0.22125340026595933
312,0.25,0.22125340026595933
313,0.25,0.22125340026595933
314,0.0,0.0
315,0.5,0.44250680053191865
316,0.0,0.0
317,0.5,0.44250680053191865
318,0.0,0.0
319,0.5,0.44250680053191865
32,0.25,0.2216289387701291
320,0.0,0.0
321,0.25,0.22125340026595933
322,0.0,0.0
323,0.0,0.0
324,0.0,0.0
325,0.25,0.22125340026595933
326,0.0,0.0
327,0.25,0.22125340026595933
328,0.0,0.0
329,0.25,0.22125340026595933
33,0.25,0.2216289387701291
330,0.0,0.0
331,0.0,0.0
332,0.25,0.22125340026595933
333,0.0,0.0
334,0.5,0.44250680053191865
335,0.0,0.0
336,0.0,0.0
337,0.25,0.22125340026595933
338,0.0,0.0
339,0.25,0.22125340026595933
34,0.25,0.2216289387701291
340,0.0,0.0
341,0.0,0.0
342,0.25,0.22125340026595933
343,0.0,0.0
344,0.5,0.44250680053191865
345,0.5,0.44250680053191865
346,0.0,0.0
347,0.0,0.0
348,0.25,0.22125340026595933
349,0.0,0.0
35,0.0,0.0
350,0.0,0.0
351,0.0,0.0
352,0.25,0.22125340026595933
353,0.0,0.0
354,0.0,0.0
355,0.0,0.0
356,0.25,0.22125340026595933
357,0.0,0.0
358,0.0,0.0
359,0.25,0.22125340026595933
36,0.0,0.0
360,0.0,0.0
361,0.0,0.0
362,0.25,0.22125340026595933
363,0.0,0.0
364,0.0,0.0
365,0.0,0.0
366,0.25,0.22125340026595933
367,0.0,0.0
368,0.0,0.0
369,0.0,0.0
37,0.0,0.0
370,0.0,0.0
371,0.25,0.22125340026595933
372,0.5,0.44250680053191865
373,0.5,0.44250680053191865
374,0.25,0.22125340026595933
375,0.0,0.0
376,0.25,0.22125340026595933
377,0.25,0.22125340026595933
378,0.0,0.0
379,0.0,0.0
38,0.0,0.0
380,0.0,0.0
381,0.0,0.0
382,0.25,0.22125340026595933
383,0.5,0.44250680053191865
384,0.75,0.663760200797878
385,0.25,0.22125340026595933
386,0.0,0.0
387,0.0,0.0
388,0.0,0.0
389,0.0,0.0
39,0.0,0.0
390,0.25,0.22125340026595933
391,0.0,0.0
392,0.0,0.0
393,0.25,0.22125340026595933
394,0.0,0.0
395,0.0,0.0
396,0.25,0.22125340026595933
397,0.0,0.0
398,0.0,0.0
399,0.0,0.0
4,0.0,0.0
40,0.25,0.2216289387701291
400,0.0,0.0
401,0.0,0.0
402,0.0,0.0
403,0.75,0.663760200797878
404,0.25,0.22125340026595933
405,0.25,0.22125340026595933
406,0.0,0.0
407,0.25,0.22125340026595933
408,0.0,0.0
409,0.0,0.0
41,0.0,0.0
410,0.0,0.0
411,0.0,0.0
412,0.0,0.0
413,0.0,0.0
414,0.0,0.0
415,0.0,0.0
416,0.0,0.0
